ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-512585,Source3,1,2022-09-08 08:28:42,2022-09-08 09:16:01,38.6558,-121.308296,,,0.0,#1 lane blocked due to crash on Dewey Dr Northbound at St James Dr.,Dewey Dr,Fair Oaks,Sacramento,CA,95628-4246,US,US/Pacific,KMHR,2022-09-08 08:30:00,81.0,81.0,32.0,29.68,10.0,NNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512586,Source2,1,2022-09-08 08:45:28,2022-09-08 09:14:36,39.752441,-121.991409,,,0.0,Crash on CA-32 near Gianella Rd.,CA-32,Chico,Butte,CA,95973,US,US/Pacific,KCIC,2022-09-08 08:53:00,84.0,84.0,30.0,29.59,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512593,Source2,2,2022-09-08 08:13:09,2022-09-08 09:15:50,37.636799,-122.439667,,,0.5600000023841858,Exit ramp from I-280 Northbound at Exit 44 to Avalon Dr lane blocked due to crash.,I-280,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,2022-09-08 07:56:00,69.0,69.0,70.0,29.83,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512594,Source2,1,2022-09-08 09:08:46,2022-09-08 09:38:27,38.49614,-121.434441,,,0.0,Crash on Florin Rd at Florin Mall Dr.,Florin Mall Dr,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2022-09-08 08:53:00,82.0,82.0,35.0,29.78,10.0,NW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512602,Source2,1,2022-09-08 07:41:25,2022-09-08 08:10:58,34.206348,-119.159691,,,0.0,Crash on Rose Ave at Camino Del Sol.,N Rose Ave,Oxnard,Ventura,CA,93030,US,US/Pacific,KOXR,2022-09-08 07:51:00,71.0,71.0,87.0,29.79,7.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512603,Source2,1,2022-09-08 06:10:21,2022-09-08 06:39:48,35.74662,-119.243675,,,0.0,Crash on CA-99 at Exit 54 Woollomes Ave.,CA-99,Delano,Kern,CA,93215,US,US/Pacific,KPTV,2022-09-08 05:56:00,75.0,75.0,46.0,29.39,10.0,SE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-512605,Source3,1,2022-09-08 07:03:30,2022-09-08 07:33:14,37.169411,-119.756401,,,0.0,Crash on Yosemite Springs Pkwy at Revis Rd.,Revis Rd,Coarsegold,Madera,CA,93614-9575,US,US/Pacific,KMAE,2022-09-08 06:53:00,70.0,70.0,46.0,29.55,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512606,Source2,1,2022-09-08 06:46:36,2022-09-08 07:32:49,39.17205,-120.139648,,,0.0,Crash on CA-28 at Grove St.,Grove St,Tahoe City,Placer,CA,96145,US,US/Pacific,KTRK,2022-09-08 06:45:00,46.0,46.0,76.0,24.39,9.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512611,Source3,1,2022-09-08 06:25:27,2022-09-08 07:10:31,40.311172,-123.907745,,,0.0,Crash on US-101 Southbound after Newton Rd.,US-101,Myers Flat,Humboldt,CA,95554,US,US/Pacific,KO87,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-512612,Source2,1,2022-09-08 07:58:38,2022-09-08 08:29:00,37.72994600000001,-122.439507,,,0.0,Right hand shoulder blocked due to crash on I-280 Northbound at Geneva Ave.,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-09-08 07:56:00,69.0,69.0,70.0,29.83,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512613,Source2,2,2022-09-08 07:59:18,2022-09-08 08:28:57,38.552673,-121.694534,,,0.0,Crash on I-80 Eastbound at Exit 75 Mace Blvd.,Mace Blvd,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2022-09-08 13:15:00,104.0,104.0,15.0,29.66,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512614,Source3,1,2022-09-08 06:52:42,2022-09-08 07:38:38,38.662155,-121.751831,,,0.0,Crash on CA-113 Northbound at Exit 36 Gibson Rd.,CA-113,Woodland,Yolo,CA,95776,US,US/Pacific,KSMF,2022-09-08 06:53:00,71.0,71.0,49.0,29.76,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512622,Source2,3,2022-09-08 06:38:35,2022-09-08 07:08:06,33.385670000000005,-117.583038,,,0.0,#1 lane blocked due to crash on I-5 Southbound after Exit 71 Basilone Rd.,Basilone Rd,Camp Pendleton Marine Corps Base,San Diego,CA,92055,US,US/Pacific,KNFG,2022-09-08 06:52:00,68.0,68.0,87.0,29.77,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-512623,Source2,3,2022-09-08 07:57:23,2022-09-08 09:13:13,33.963778999999995,-118.120308,,,0.9900000095367432,Entry ramp to I-5 Eastbound from Paramount Blvd Southbound lane blocked due to crash.,Paramount Blvd,Downey,Los Angeles,CA,90240,US,US/Pacific,KCQT,2022-09-08 07:47:00,75.0,75.0,76.0,29.67,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512624,Source2,3,2022-09-08 06:52:34,2022-09-08 07:37:14,33.974045000000004,-118.080109,,,0.0,HOV lane blocked due to crash on I-605 Southbound at Exit 14A-13 Slauson Ave.,I-605,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,2022-09-08 06:53:00,76.0,76.0,71.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512659,Source2,1,2022-09-08 08:13:56,2022-09-08 08:43:24,37.742641,-121.528954,,,1.809999942779541,Exit ramp from I-205 Westbound to Mountain House Pkwy Northbound shoulder blocked due to crash.,I-205 W,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2022-09-08 07:55:00,84.0,84.0,27.0,29.76,10.0,NNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512660,Source2,1,2022-09-08 08:14:30,2022-09-08 09:16:29,37.970085,-121.245781,,,0.0,Crash on CA-99 at Exit 254B CA-26 Fremont St.,CA-99,Stockton,San Joaquin,CA,95205,US,US/Pacific,KSCK,2022-09-08 07:55:00,84.0,84.0,27.0,29.76,10.0,NNW,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512661,Source2,1,2022-09-08 08:16:52,2022-09-08 08:46:36,38.595791,-121.383011,,,0.0,Crash on Watt Ave at Arden Way.,Arden Way,Sacramento,Sacramento,CA,95864,US,US/Pacific,KMHR,2022-09-08 08:10:00,81.0,81.0,32.0,29.69,10.0,NW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512662,Source2,1,2022-09-08 07:49:18,2022-09-08 08:19:04,38.71336,-121.364471,,,0.0,Crash on Elverta Rd at Walerga Rd.,Walerga Rd,Antelope,Sacramento,CA,95843,US,US/Pacific,KMCC,2022-09-08 07:55:00,79.0,79.0,34.0,29.69,10.0,NNW,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512664,Source3,2,2022-09-08 08:13:36,2022-09-08 08:58:07,34.030895,-118.217926,,,0.0,#1 lane blocked due to crash on US-101 Southbound at Exit 1 Soto St.,US-101,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2022-09-08 07:47:00,75.0,75.0,76.0,29.67,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512665,Source2,2,2022-09-08 08:14:07,2022-09-08 08:43:49,34.377579,-118.493523,,,0.0,HOV lane blocked due to crash on CA-14 Northbound before Exit 3 Placerita Canyon Rd.,Antelope Valley Fwy N,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2022-09-08 07:51:00,82.0,82.0,49.0,29.01,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512668,Source2,1,2022-09-08 08:28:06,2022-09-08 08:57:53,35.412464,-119.055328,,,0.0,Crash on CA-99 Southbound at Exit 28 Olive Dr.,Olive Dr,Bakersfield,Kern,CA,93308,US,US/Pacific,KBFL,2022-09-08 08:54:00,92.0,92.0,25.0,29.31,9.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512669,Source2,2,2022-09-08 08:26:41,2022-09-08 09:11:17,35.442524,-119.08608999999998,,,0.0,Two lanes blocked due to crash on CA-99 Southbound before Exit 31 Golden State Hwy.,CA-99 S,Bakersfield,Kern,CA,93308,US,US/Pacific,KBFL,2022-09-08 08:54:00,92.0,92.0,25.0,29.31,9.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512670,Source3,1,2022-09-08 08:20:21,2022-09-08 08:49:50,40.612019,-122.362251,,,2.4300000667572017,Crash on exit ramp from I-5 Northbound at Exit 680 to Lake Blvd Eastbound.,CA-299,Redding,Shasta,CA,96003,US,US/Pacific,KRDD,2022-09-08 07:53:00,83.0,83.0,32.0,29.33,10.0,CALM,0.0,0.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512682,Source2,2,2022-09-08 05:59:51,2022-09-08 06:29:32,34.142826,-118.185753,,,0.0,Two lanes blocked due to crash on CA-134 Eastbound at Exit 11 Figueroa St.,President Barack H Obama Hwy,Los Angeles,Los Angeles,CA,90041,US,US/Pacific,KCQT,2022-09-08 05:47:00,73.0,73.0,79.0,29.65,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512716,Source2,3,2022-09-08 07:12:42,2022-09-08 07:42:13,37.701344,-121.845016,,,0.0,Middle lane blocked due to crash on I-580 Westbound before Exit 48 El Charro Rd.,I-580 W,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,2022-09-08 06:53:00,71.0,71.0,41.0,29.42,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512717,Source2,4,2022-09-08 04:36:04,2022-09-08 05:35:42,37.887539,-122.308693,,,1.0900000333786009,One lane blocked due to crash on I-80 Westbound from Exit 12 Gilman St to Exit 13 I-80.,I-580,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2022-09-08 04:53:00,65.0,65.0,81.0,29.85,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-512718,Source2,1,2022-09-08 07:14:12,2022-09-08 07:43:10,38.400471,-120.753067,,,0.0,Crash on Ridge Rd at Hamricks Grade.,Ridge Rd,Sutter Creek,Amador,CA,95685-9646,US,US/Pacific,KPVF,2022-09-08 07:15:00,84.0,84.0,20.0,27.3,10.0,ENE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512738,Source2,3,2022-09-08 07:30:34,2022-09-08 08:00:02,33.501389,-117.151428,,,0.0,Fast lane blocked due to crash on I-15 Northbound at Exit 59 Rancho California Rd.,CA-79 N,Temecula,Riverside,CA,92591,US,US/Pacific,KF70,2022-09-08 07:35:00,77.0,77.0,57.0,28.49,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512739,Source2,3,2022-09-08 07:12:29,2022-09-08 07:42:07,33.501389,-117.151428,,,0.0,Fast lane blocked due to crash on I-15 Northbound at Exit 59 Rancho California Rd.,CA-79 N,Temecula,Riverside,CA,92591,US,US/Pacific,KF70,2022-09-08 07:15:00,77.0,77.0,54.0,28.49,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512740,Source2,1,2022-09-08 06:04:33,2022-09-08 06:34:11,35.75679,-120.883781,,,0.0,Crash on CR-G14 Nacimiento Lake Dr at Resort Dr.,Nacimiento Lake Dr,Paso Robles,San Luis Obispo,CA,93446,US,US/Pacific,KPRB,2022-09-08 05:53:00,66.0,66.0,40.0,29.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512750,Source2,1,2022-09-08 07:47:26,2022-09-08 08:18:00,37.900711,-122.311531,,,0.0,Crash on San Joaquin St at Central Ave.,Central Ave,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2022-09-08 07:53:00,72.0,72.0,66.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512755,Source2,1,2022-09-08 06:15:16,2022-09-08 07:00:22,34.257275,-118.472351,,,0.0,Right hand shoulder blocked due to crash on I-405 Southbound near Exit 70 Devonshire St.,I-405,Granada Hills,Los Angeles,CA,91344,US,US/Pacific,KVNY,2022-09-08 05:51:00,80.0,80.0,54.0,29.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-512771,Source2,1,2022-09-08 05:48:48,2022-09-08 06:33:24,34.156203999999995,-118.446655,,,0.0,Right hand shoulder blocked due to crash on US-101 Northbound before Exit 17 Van Nuys Blvd.,US-101,Sherman Oaks,Los Angeles,CA,91423,US,US/Pacific,KBUR,2022-09-08 05:53:00,81.0,81.0,54.0,29.03,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512796,Source2,3,2022-09-08 05:54:53,2022-09-08 06:39:29,33.976414,-118.126511,,,0.0,Two lanes blocked due to crash on I-5 Southbound before Exit 126B Slauson Ave.,Wellman St,Los Angeles,Los Angeles,CA,90040-3317,US,US/Pacific,KCQT,2022-09-08 05:47:00,73.0,73.0,79.0,29.65,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512805,Source2,2,2022-09-08 07:02:19,2022-09-08 07:31:12,38.582066,-121.46299,,,0.0,Crash on I-80-BR Eastbound after Exits 7A 7B 30th St.,I-80-BR,Sacramento,Sacramento,CA,95816,US,US/Pacific,KSAC,2022-09-08 06:53:00,68.0,,65.0,29.79,10.0,,,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512812,Source3,1,2022-09-08 05:54:24,2022-09-08 06:24:06,32.699718,-117.143761,,,0.0,Right hand shoulder blocked due to crash on I-5 Southbound at Exits 13B 14A 14B CA-75.,National Ave,San Diego,San Diego,CA,92113-2153,US,US/Pacific,KSAN,2022-09-08 05:51:00,75.0,75.0,87.0,29.83,8.0,W,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512828,Source3,1,2022-09-08 05:50:14,2022-09-08 06:34:40,33.880268,-117.565598,,,0.0,Right hand shoulder blocked due to crash on CA-91 Westbound at Exit 50 Main St.,CA-91,Corona,Riverside,CA,92882,US,US/Pacific,KAJO,2022-09-08 05:56:00,73.0,73.0,71.0,29.29,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512842,Source2,2,2022-09-08 06:05:30,2022-09-08 06:34:57,33.877323,-118.135681,,,0.0,Lane blocked due to crash on CA-91 Westbound at Exit 15 CA-19 Lakewood Blvd.,CA-91,Bellflower,Los Angeles,CA,90706,US,US/Pacific,KLGB,2022-09-08 05:53:00,74.0,74.0,85.0,29.77,7.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-512870,Source2,2,2022-09-08 06:38:25,2022-09-08 07:08:05,33.850815000000004,-117.814346,,,0.0,#1 lane blocked due to crash on CA-91 Northbound before Exit 35 Lakeview Ave.,N Lakeview Ave,Anaheim,Orange,CA,92807,US,US/Pacific,KFUL,2022-09-08 06:53:00,76.0,76.0,71.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512889,Source2,1,2022-09-08 05:10:42,2022-09-08 05:55:19,34.062645,-118.248718,,,0.0,Right hand shoulder blocked due to crash on CA-110 Northbound before US-101 .,CA-110,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2022-09-08 04:47:00,73.0,73.0,76.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-512901,Source2,3,2022-09-08 05:27:17,2022-09-08 05:56:48,38.091488,-122.229912,,,0.0,#1 lane blocked due to crash on I-780 Westbound at Exits 1A 1B I-80 Exit 29C.,I-780 W,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2022-09-08 05:54:00,66.0,66.0,78.0,29.8,10.0,SSE,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-512919,Source2,1,2022-09-08 05:47:58,2022-09-08 06:17:29,34.161037,-118.469543,,,0.0,Right hand shoulder blocked due to crash on US-101 Northbound before Exit 18 I-405 .,US-101,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2022-09-08 05:51:00,80.0,80.0,54.0,29.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-513001,Source2,2,2022-09-08 03:54:19,2022-09-08 04:23:43,37.868126,-122.19593799999998,,,0.0,#2 lane blocked due to crash on CA-24 Westbound before Exit 7B Gateway Blvd.,CA-24 W,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,2022-09-08 03:53:00,70.0,70.0,65.0,29.79,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513041,Source2,3,2022-09-08 04:49:13,2022-09-08 05:33:57,33.928413,-118.231003,,,0.0,HOV lane blocked due to crash on I-105 Westbound at Exit 10 Imperial Hwy.,I-105,Los Angeles,Los Angeles,CA,90059,US,US/Pacific,KHHR,2022-09-08 04:53:00,75.0,75.0,79.0,29.76,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513042,Source2,3,2022-09-08 05:03:01,2022-09-08 05:32:37,33.928688,-118.22979,,,0.0,HOV lane blocked due to crash on I-105 Westbound after Exit 12 Long Beach Blvd.,Glenn Anderson Fwy W,Los Angeles,Los Angeles,CA,90059,US,US/Pacific,KHHR,2022-09-08 04:53:00,75.0,75.0,79.0,29.76,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513117,Source2,2,2022-09-08 04:12:20,2022-09-08 04:42:01,33.881382,-118.103821,,,0.0,Crash on I-605 Northbound at CA-91.,I-605 N,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2022-09-08 03:53:00,78.0,78.0,62.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513146,Source2,3,2022-09-08 04:00:02,2022-09-08 04:29:39,34.004303,-118.064499,,,0.0,HOV lane blocked due to crash on I-605 Northbound before Exit 16 Beverly Blvd.,I-605 S,Whittier,Los Angeles,CA,90601,US,US/Pacific,KEMT,2022-09-08 03:53:00,78.0,78.0,62.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513172,Source2,1,2022-09-07 02:13:20,2022-09-07 03:04:52,34.861889,-120.433342,,,0.0,Crash on Redwillow Dr near Crescent Ave.,Crescent Ave,Santa Maria,Santa Barbara,CA,93455-5420,US,US/Pacific,KSMX,2022-09-07 01:51:00,64.0,64.0,90.0,29.63,6.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513177,Source2,2,2022-09-07 20:19:18,2022-09-07 21:34:45,32.723721000000005,-117.076004,,,0.0,2 far right lane blocked due to crash on CA-94 Eastbound at Bayview Heights Way / Kelton Rd.,CA-94,San Diego,San Diego,CA,92114,US,US/Pacific,KSAN,2022-09-07 19:51:00,79.0,79.0,79.0,29.88,10.0,WNW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-513178,Source2,2,2022-09-07 20:39:41,2022-09-07 21:39:24,34.020409,-118.157288,,,0.0,Lane blocked due to crash on CA-72 Whittier Blvd at Atlantic Blvd.,S Atlantic Blvd,Los Angeles,Los Angeles,CA,90022-4004,US,US/Pacific,KCQT,2022-09-07 20:47:00,76.0,76.0,69.0,29.7,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-513179,Source2,2,2022-09-07 20:54:21,2022-09-07 21:39:05,34.147705,-118.228676,,,0.0,Lane blocked due to crash on CA-134 at Harvey Dr.,CA-134 W,Glendale,Los Angeles,CA,91206,US,US/Pacific,KCQT,2022-09-07 20:47:00,76.0,76.0,69.0,29.7,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513180,Source2,3,2022-09-07 21:15:50,2022-09-07 21:45:24,34.471470000000004,-117.345528,,,0.0,Lane blocked due to crash on I-15 Southbound before Bear Valley Rd.,I-15,Victorville,San Bernardino,CA,92392,US,US/Pacific,KVCV,2022-09-07 21:15:00,90.0,90.0,29.0,27.08,10.0,SE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513181,Source2,1,2022-09-07 20:14:27,2022-09-07 20:43:30,37.595051,-121.030289,,,0.0,Crash on Whitmore Ave at Carpenter Rd.,W Whitmore Ave,Modesto,Stanislaus,CA,95358-8795,US,US/Pacific,KMOD,2022-09-07 19:53:00,96.0,96.0,13.0,29.71,10.0,NW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-513182,Source2,1,2022-09-07 19:33:42,2022-09-07 20:35:40,38.005081,-121.257622,,,0.0,Crash on CA-99 Northbound at Wilson Way.,CA-99,Stockton,San Joaquin,CA,95212,US,US/Pacific,KSCK,2022-09-07 19:55:00,91.0,91.0,27.0,29.8,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-513183,Source3,1,2022-09-07 20:52:08,2022-09-07 21:36:43,38.697926,-121.382874,,,0.0,Crash on Watt Ave at Q St.,Q St,North Highlands,Sacramento,CA,95660-2604,US,US/Pacific,KMCC,2022-09-07 20:55:00,88.0,88.0,17.0,29.72,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-513184,Source2,1,2022-09-07 20:00:54,2022-09-07 20:45:12,39.042599,-121.09462,,,0.0,Crash on Wolf Rd at Combie Rd.,State Highway 49,Grass Valley,Nevada,CA,95949,US,US/Pacific,KGOO,2022-09-07 19:55:00,86.0,86.0,23.0,26.8,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-513186,Source3,2,2022-09-07 21:25:48,2022-09-07 22:27:09,37.776741,-120.774719,,,0.0,Lane blocked due to crash on CA-108 Westbound at Wamble Rd.,State Highway 120,Oakdale,Stanislaus,CA,95361-8887,US,US/Pacific,KMOD,2022-09-07 21:53:00,92.0,92.0,11.0,29.73,10.0,NW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
